"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5749,0,-180,38.2661072722186
1.5749,0,-170,4.5700681701564
1.5749,0,-160,6.55978199973172
1.5749,0,-150,24.3163183357308
1.5749,0,-140,12.0975215450085
1.5749,0,-130,8.60278567255473
1.5749,0,-120,8.89518492710344
1.5749,0,-110,9.20033997324278
1.5749,0,-100,8.76368416397903
1.5749,0,-90,7.78151454778124
1.5749,0,-80,6.54155087602943
1.5749,0,-70,5.26809582337726
1.5749,0,-60,4.22695307054431
1.5749,0,-50,3.88921849842562
1.5749,0,-40,4.72410433202884
1.5749,0,-30,6.73501743258847
1.5749,0,-20,10.0343604057766
1.5749,0,-10,15.9178408449167
1.5749,0,0,55.2112270582724
1.5749,0,10,16.1415147091697
1.5749,0,20,10.1939867500263
1.5749,0,30,6.88183084134323
1.5749,0,40,4.82586100378927
1.5749,0,50,3.82957611001882
1.5749,0,60,3.89754119651751
1.5749,0,70,4.66992238754043
1.5749,0,80,5.69546121625926
1.5749,0,90,6.7028295740318
1.5749,0,100,7.48567508949718
1.5749,0,110,7.78821307465167
1.5749,0,120,7.39535201839388
1.5749,0,130,6.87535671509076
1.5749,0,140,9.51743837376851
1.5749,0,150,37.9191286718621
1.5749,0,160,7.74911715042027
1.5749,0,170,3.93564382221581
1.5749,0,180,38.2661072722181
